Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
0.866464,86.6464,2.04194,0.137394,0.45,0.200061321,76.62166047
0.733472,73.3472,78.52491,0.149942,0.396,0.400336027,76.82193518
0.84248,84.248,2.69217,0.145826,0.432,0.600375175,77.02197433
0.866584,86.6584,2.72654,0.159724,0.446,0.199763536,77.22173977
0.830368,83.0368,2.13899,0.160226,0.446,0.39993906,77.42191529
0.84248,84.248,2.26655,0.137646,0.438,0.600108862,77.62208509
0.866464,86.6464,2.29881,0.12004,0.44,0.191051245,77.81313825
0.847056,84.7056,2.45379,0.136846,0.427,0.393594265,78.01568127
0.818496,81.8496,2.56785,0.162174,0.41,0.591530085,78.21361709
0.7892,78.92,16.48366,0.163868,0.396,0.200356007,78.46238852
0.804912,80.4912,34.44935,0.174232,0.415,0.401027441,78.66305995
0.866504,86.6504,1.92124,0.185856,0.459,0.612099886,78.87413239
0.84236,84.236,2.15815,0.20011,0.428,0.220027924,79.09416223
0.818376,81.8376,2.14076,0.224786,0.413,0.419938803,79.2940731
0.855248,85.5248,3.39806,0.250148,0.431,0.629262924,79.50339723
0.854752,85.4752,2.81804,0.285794,0.426,0.200461388,79.70386052
0.819928,81.9928,2.47933,0.299402,0.412,0.400261879,79.90366101
0.724808,72.4808,54.34346,0.35162,0.385,0.610647678,80.11404681
0.866464,86.6464,1.87133,0.30792,0.485,0.200180054,80.31422877
0.827424,82.7424,3.29579,0.250904,0.435,0.401302099,80.51535082
0.830528,83.0528,2.42424,0.207858,0.448,0.600168705,80.71421742
0.866464,86.6464,1.81812,0.174656,0.483,0.20330143,80.917521
0.276816,27.6816,1.05441,0.147336,0.173,0.420784235,81.13500381
0.288808,28.8808,1.36453,0.119132,0.188,0.620276451,81.33449602
0.276816,27.6816,1.57098,0.099186,0.178,0.200029373,81.53452778
0.288808,28.8808,1.2583,0.091768,0.162,0.400179148,81.73467755
0.288768,28.8768,1.06664,0.14754,0.175,0.601703167,81.93620157
0.264744,26.4744,1.31938,0.152592,0.161,0.198339462,82.13454318
0.288848,28.8848,1.57859,0.162408,0.176,0.400082827,82.33628654
0.288808,28.8808,1.14793,0.20645,0.17,0.598596334,82.53480005
0.288768,28.8768,1.4659,0.216848,0.175,0.200102806,82.73490524
0.288768,28.8768,1.33327,0.21876,0.173,0.400429249,82.93523169
0.204544,20.4544,1.08369,0.223992,0.13,0.600128412,83.13493085
0.204584,20.4584,1.30482,0.226944,0.129,0.201038599,83.33597183
0.204544,20.4544,1.39829,0.231366,0.12,0.401612997,83.53654623
0.204544,20.4544,1.1552,0.232856,0.13,0.600499392,83.73543262
0.204544,20.4544,1.18046,0.255282,0.13,0.199827671,83.93526244
0.216576,21.6576,1.31925,0.282706,0.127,0.399641752,84.13507652
0.204544,20.4544,1.20826,0.287858,0.13,0.600098133,84.3355329
0.204544,20.4544,1.30149,0.28639,0.135,0.200672388,84.53620744
0.216576,21.6576,1.3456,0.25636,0.131,0.400046587,84.73558164
0.204584,20.4584,1.22131,0.232216,0.139,0.600085735,84.93562078
0.204584,20.4584,1.49025,0.212538,0.129,0.200260878,85.13588381
0.216576,21.6576,1.31592,0.193266,0.132,0.400679588,85.33630252
0.204544,20.4544,1.2088,0.18136,0.134,0.601564646,85.53718758
0.204584,20.4584,1.32462,0.168202,0.139,0.198841333,85.73603082
0.216576,21.6576,1.29778,0.161058,0.131,0.398681879,85.93587136
0.204544,20.4544,1.16406,0.16225,0.135,0.598851442,86.13604093
0.216576,21.6576,1.18633,0.155866,0.14,0.203248501,86.33929157
0.204544,20.4544,1.04094,0.14716,0.134,0.420335531,86.5563786
0.216576,21.6576,0.99014,0.143646,0.131,0.62021184,86.75625491
0.2166,21.66,0.90076,0.137464,0.146,0.204478502,86.96073556
0.216576,21.6576,1.11466,0.151486,0.147,0.420379877,87.17663693
0.216576,21.6576,1.29661,0.163648,0.14,0.640312672,87.39656973
0.228608,22.8608,1.38958,0.170198,0.137,0.200746059,87.59731817
0.216576,21.6576,1.33521,0.179176,0.14,0.39974761,87.79631972
0.216576,21.6576,1.26246,0.19961,0.14,0.60027194,87.99684405
0.228608,22.8608,1.33115,0.189832,0.136,0.201883078,88.19872975
0.216576,21.6576,1.2308,0.178948,0.142,0.403333664,88.40018034
0.204584,20.4584,1.33567,0.157038,0.14,0.62208724,88.61893392
0.204544,20.4544,0.8212,0.216604,0.137,0.20583868,92.97843242
0.216616,21.6616,1.21165,0.2733,0.124,0.426139593,93.19873333
0.216616,21.6616,1.23297,0.32877,0.137,0.646089077,93.41868281
0.216576,21.6576,1.2037,0.319088,0.134,0.220948696,93.63963366
0.204584,20.4584,1.6467,0.312514,0.123,0.441251993,93.85993695
0.216576,21.6576,1.33407,0.31155,0.143,0.661591291,94.08027625
0.228688,22.8688,1.64353,0.276038,0.148,0.218417168,94.29869604
0.216616,21.6616,1.53117,0.257422,0.119,0.438782454,94.51906133
0.204544,20.4544,1.31769,0.248786,0.127,0.658807516,94.73908639
0.216616,21.6616,1.40248,0.233532,0.128,0.220255375,94.95934415
0.216616,21.6616,1.49078,0.224084,0.133,0.441511631,95.1806004
0.216576,21.6576,1.14149,0.23838,0.123,0.660246849,95.39933562
0.228608,22.8608,1.2186,0.273914,0.14,0.220243692,95.6195817
0.204544,20.4544,1.07669,0.33685,0.137,0.439864874,95.83920288
0.216616,21.6616,1.38475,0.317898,0.133,0.660081863,96.05941987
0.204544,20.4544,1.327,0.282938,0.127,0.220019341,96.2794416
0.216576,21.6576,1.04724,0.25253,0.144,0.440184116,96.49960637
0.204584,20.4584,1.432,0.231304,0.113,0.660099983,96.71952224
0.216576,21.6576,1.36614,0.20866,0.134,0.220333338,96.93985796
0.216576,21.6576,1.21326,0.203622,0.134,0.440531015,97.16005564
0.204544,20.4544,1.3274,0.195574,0.132,0.660372972,97.37989759
0.204544,20.4544,1.15991,0.205838,0.127,0.220257044,97.60015678
0.204584,20.4584,1.16399,0.20404,0.126,0.440213919,97.82011366
0.216616,21.6616,1.11407,0.216686,0.145,0.660173416,98.04007316
0.216576,21.6576,1.39438,0.234008,0.123,0.220128059,98.26020336
0.204544,20.4544,1.26266,0.248692,0.117,0.439889669,98.47996497
0.228608,22.8608,1.12005,0.274014,0.141,0.660513401,98.7005887
0.216576,21.6576,1.3953,0.296532,0.141,0.221464396,98.92205477
0.228608,22.8608,1.22193,0.249708,0.147,0.440358639,99.14094901
0.216576,21.6576,1.12148,0.227268,0.141,0.660202503,99.36079288
0.204544,20.4544,1.28911,0.201992,0.125,0.220126152,99.58092093
0.216616,21.6616,1.38245,0.194146,0.13,0.442267179,99.80306196
0.216576,21.6576,1.34869,0.191836,0.114,0.660076141,100.0208709
0.204544,20.4544,1.2888,0.231784,0.134,0.21995306,100.2408261
0.216576,21.6576,1.29533,0.218744,0.141,0.440066099,100.4609392
0.204544,20.4544,1.15317,0.198504,0.134,0.662815571,100.6836886
0.216576,21.6576,1.08364,0.185698,0.144,0.222100496,100.9057908
0.866464,86.6464,2.1613,0.196598,0.45,0.437491417,101.1211817
0.780432,78.0432,41.26292,0.184348,0.389,0.657675743,101.3413661
0.935576,93.5576,7.51644,0.176638,0.472,0.220707417,101.5620759
0.866464,86.6464,2.44594,0.161812,0.446,0.44057703,101.7819455
0.854392,85.4392,2.11989,0.139472,0.455,0.659911394,102.0012798
0.854552,85.4552,2.40181,0.1423,0.431,0.220490217,102.221772
0.84252,84.252,2.56749,0.130118,0.421,0.44088459,102.4421663
0.866584,86.6584,2.16208,0.139552,0.422,0.662586451,102.6638682
0.866504,86.6504,2.40578,0.17188,0.441,0.218939543,102.8828099
0.854432,85.4432,2.48621,0.192288,0.433,0.438054562,103.1019249
0.784496,78.4496,50.43515,0.208812,0.388,0.661390543,103.3252609
0.854472,85.4472,2.25955,0.22444,0.432,0.216815472,103.5420783
0.761816,76.1816,37.34252,0.225904,0.38,0.437139273,103.7624021
0.84248,84.248,2.1385,0.231122,0.413,0.657975674,103.9832385
0.830408,83.0408,2.37105,0.204482,0.406,0.222907066,104.302007
0.854512,85.4512,2.35781,0.199124,0.416,0.44626236,104.5253623
0.84244,84.244,2.44616,0.201058,0.412,0.663892746,104.7429926
0.842464,84.2464,2.04789,0.221374,0.42,0.220077991,104.9630733
0.810768,81.0768,40.048,0.20357,0.393,0.440397978,105.1833932
0.854472,85.4472,2.39793,0.202468,0.417,0.662461281,105.4054565
0.826896,82.6896,23.1586,0.22087,0.398,0.221740484,105.6271996
0.820288,82.0288,52.47451,0.258806,0.396,0.443718195,105.8491774
0.878576,87.8576,2.69426,0.323264,0.431,0.665176868,106.070636
0.84248,84.248,2.38926,0.328184,0.414,0.236713171,106.3073516
0.84752,84.752,2.57387,0.297176,0.415,0.458679199,106.5293176
0.85972,85.972,14.02692,0.282172,0.426,0.69224906,106.7628875
0.864872,86.4872,2.59877,0.25803,0.433,0.220507383,106.9833968
0.854632,85.4632,2.55223,0.240622,0.426,0.441674948,107.2045643
0.775608,77.5608,48.35381,0.207628,0.385,0.663412809,107.4263022
0.817088,81.7088,2.72434,0.168446,0.407,0.225343466,107.6516478
0.818296,81.8296,2.17017,0.1573,0.402,0.458153725,107.8844581
0.818416,81.8416,2.46929,0.158664,0.4,0.67987752,108.1061819
0.794312,79.4312,2.66033,0.171724,0.388,0.222261667,108.3284459
0.806664,80.6664,44.84252,0.190802,0.394,0.457604408,108.5637887
0.830568,83.0568,2.68069,0.1882,0.404,0.700552702,108.8067369
0.79072,79.072,2.73108,0.172412,0.389,0.221024513,109.0277641
0.830568,83.0568,2.50481,0.181696,0.403,0.442512751,109.2492523
0.7682,76.82,48.49724,0.221792,0.366,0.663625479,109.470365
0.84248,84.248,2.08637,0.285784,0.422,0.222431898,109.6927991
0.832392,83.2392,2.49718,0.250676,0.418,0.453699589,109.9240668
0.818616,81.8616,2.91298,0.236142,0.408,0.676383018,110.1467502
0.8426,84.26,2.46824,0.23576,0.422,0.222396851,110.3691497
0.82204,82.204,2.81381,0.23226,0.413,0.446224451,110.5929773
0.878616,87.8616,2.62918,0.215882,0.441,0.677900076,110.8246529
0.686024,68.6024,2.35849,0.201632,0.345,0.223847866,111.0485032
0.685904,68.5904,2.20776,0.187156,0.364,0.449598074,111.2742534
0.685904,68.5904,2.23733,0.17481,0.352,0.680863619,111.5055189
0.673992,67.3992,2.22468,0.184064,0.342,0.228188038,111.7337089
0.673936,67.3936,1.92464,0.197186,0.347,0.463034868,111.9685557
0.66212,66.212,2.25114,0.179322,0.334,0.700980425,112.2065012
0.673896,67.3896,2.1833,0.172708,0.347,0.226919413,112.4334226
0.686024,68.6024,2.23466,0.162518,0.348,0.460674763,112.6671779
0.685904,68.5904,2.15861,0.152414,0.35,0.688131094,112.8946342
0.649808,64.9808,2.0722,0.158396,0.332,0.232395887,113.127032
0.649808,64.9808,2.24989,0.167284,0.334,0.471498251,113.3661344
0.649808,64.9808,2.03665,0.161506,0.334,0.712698698,113.6073349
0.66188,66.188,2.04528,0.154392,0.338,0.243575573,113.8509126
0.649848,64.9848,1.7916,0.17072,0.333,0.483017683,114.0903547
0.664136,66.4136,3.66932,0.189402,0.328,0.722167969,114.329505
0.649808,64.9808,1.8391,0.199394,0.332,0.238620043,114.5681272
0.555784,55.5784,56.71799,0.23797,0.286,0.478644371,114.8081515
0.649808,64.9808,2.04825,0.439198,0.359,0.705950975,115.0354581
0.649928,64.9928,2.24647,0.358148,0.367,0.232892752,115.2683527
0.650048,65.0048,2.73106,0.29342,0.357,0.471217155,115.5066772
0.637816,63.7816,1.98121,0.219604,0.355,0.699594021,115.735054
0.637896,63.7896,2.22555,0.180792,0.36,0.230719328,116.0083694
0.613648,61.3648,3.22786,0.17393,0.328,0.469516516,116.2471666
0.625808,62.5808,2.22633,0.148638,0.341,0.71206212,116.4897122
0.637936,63.7936,2.3935,0.18516,0.336,0.241350412,116.731065
0.650112,65.0112,2.45217,0.185914,0.348,0.480849504,116.9705641
0.649848,64.9848,2.31312,0.153884,0.346,0.720385075,117.2100997
0.649808,64.9808,2.30408,0.125932,0.343,0.240052223,117.4501545
0.576192,57.6192,53.01672,0.170236,0.295,0.481217861,117.6913202
0.625784,62.5784,2.43682,0.347642,0.331,0.719937325,117.9300396
0.637776,63.7776,2.29634,0.285422,0.339,0.241234064,118.1712754
0.633248,63.3248,2.80244,0.232818,0.329,0.480264425,118.4103057
0.637776,63.7776,2.33822,0.17462,0.333,0.721467495,118.6515088
0.613792,61.3792,2.45877,0.144364,0.325,0.239277363,118.8907881
0.625784,62.5784,2.34077,0.109882,0.33,0.479485035,119.1309958
0.613752,61.3752,2.31787,0.106722,0.312,0.720564604,119.3720753
0.613712,61.3712,2.34018,0.12792,0.312,0.239502668,119.6115797
0.625784,62.5784,2.26625,0.135764,0.313,0.480558634,119.8526356
0.613752,61.3752,2.29467,0.139212,0.312,0.721515656,120.0935926
0.613752,61.3752,2.22095,0.133126,0.315,0.238494873,120.3320894
0.613752,61.3752,2.22577,0.121676,0.314,0.478706121,120.5723007
0.625744,62.5744,2.10166,0.127036,0.32,0.723132849,120.8167274
0.42124,42.124,1.96717,0.133756,0.207,0.236133575,121.0528629
0.024064,2.4064,0.745,0.144122,0.038,0.476124525,121.2928538
0.036096,3.6096,1.361,0.240968,0.019,0.735424519,121.5521538
0.036096,3.6096,1.367,0.39148,0.02,0.240062475,121.7922187
0.036096,3.6096,0.553,0.377754,0.019,0.480141878,122.0322981
0.024064,2.4064,1.421,0.332804,0.013,0.720104933,122.2722611
0.036096,3.6096,0.456,0.285934,0.039,0.241120815,122.5133841
0.036096,3.6096,0.852,0.323262,0.029,0.483273983,122.7555373
0.036096,3.6096,0.631,0.40264,0.021,0.721355677,122.993619
0,0,0,0.350146,0,0.239361286,123.2329826
0,0,0,0.473982,0,0.486989021,123.4806104
0,0,0,0.383928,0.005,0.737187862,123.7308092
0,0,0,0.279884,0,0.24652338,123.9773345
0,0,0,0.226706,0.005,0.486277819,124.2170889
0,0,0,0.165926,0,0.726965904,124.457777
0,0,0,0.133868,0.01,0.238072157,124.6958511
0,0,0,0.104148,0,0.478346586,124.9361255
0,0,0,0.079046,0,0.718133211,125.1759121
0,0,0,0.064028,0.005,0.239788294,125.4157026
0,0,0,0.046862,0,0.480667353,125.6565816
0,0,0,0.037808,0.005,0.735143661,125.9110579
0,0,0,0.127672,0,0.243930817,126.1549911
0,0,0,0.103326,0.005,0.484817743,126.3958781
0,0,0,0.082978,0,0.728824854,126.6398852
0,0,0,0.06101,0.005,0.258504152,126.898391
Reward,Throughput,Latancy,BLER,PRBs,Each_time,Totel_time
0,0,0,8.00E-06,0,0.108309269,0.108309984
0,0,0,6.00E-06,0,0.222269297,0.222270012
0,0,0,6.00E-06,0,0.327879429,0.327880144
0,0,0,6.00E-06,0,0.114415407,0.442297697
0,0,0,4.00E-06,0,0.220336199,0.548218489
0,0,0,4.00E-06,0,0.334588528,0.662470818
0,0,0,4.00E-06,0,0.106199265,0.768671751
0,0,0,4.00E-06,0,0.220630407,0.883102894
0,0,0,2.00E-06,0,0.327800035,0.990272522
0,0,0,2.00E-06,0,0.112502337,1.102777481
0,0,0,2.00E-06,0,0.218838692,1.209113836
0,0,0,2.00E-06,0,0.332712173,1.322987318
0,0,0,2.00E-06,0,0.106726408,1.429715633
0,0,0,2.00E-06,0,0.220420122,1.543409348
0,0,0,2.00E-06,0,0.327476501,1.650465727
0,0,0,2.00E-06,0,0.112578154,1.763045549
0,0,0,2.00E-06,0.005,0.219804525,1.870271921
0,0,0,2.00E-06,0,0.33275938,1.983226776
0,0,0,0,0,0.10733366,2.090562344
0,0,0,0,0,0.220291138,2.203519821
0,0,0,0,0,0.328009367,2.31123805
0,0,0,0,0,0.112273455,2.423513174
0,0,0,0,0,0.220223904,2.531463623
0,0,0,0,0,0.332490921,2.64373064
0,0,0,0,0,0.108134031,2.751866817
0,0,0,0,0,0.220145226,2.863878012
0,0,0,0,0,0.338257074,2.981989861
0,0,0,0,0,0.108481407,3.090472937
0,0,0,0,0,0.222165823,3.204157352
0,0,0,0,0,0.3402071,3.322198629
0,0,0,0,0,0.108632803,3.430833578
0,0,0,0,0,0.22205162,3.544252396
0,0,0,0,0,0.339853048,3.662053823
0,0,0,0,0.005,0.108825684,3.770881414
0,0,0,0,0,0.222368717,3.884424448
0.8166,81.66,37.22163,0,1.17,0.340244293,4.002300024
0.772464,77.2464,197.31876,0,0.993,0.10922122,4.111523151
0.778048,77.8048,391.59233,0.001626,0.895,0.222290754,4.224592686
1.142656,114.2656,507.16604,0.001464,1.207,0.339998007,4.342299938
1.220952,122.0952,600.82051,0.001318,1.166,0.109875679,4.452177763
0.814928,81.4928,756.19607,0.002838,0.777,0.222715378,4.565017462
0.824584,82.4584,925.99236,0.002448,0.657,0.340206623,4.682508707
1.838624,183.8624,946.48799,0.002202,1.422,0.12025404,4.802764893
1.772352,177.2352,920.56638,0.001982,1.2,0.240177155,4.922688007
2.039616,203.9616,896.27976,0.001676,1.348,0.36012888,5.042639732
2.062224,206.2224,818.82689,0.003548,1.346,0.12007308,5.16271472
1.408128,140.8128,773.80594,0.059204,0.838,0.24020505,5.282846689
2.106128,210.6128,699.77012,0.110126,1.177,0.36016655,5.402808189
2.71672,271.672,556.97893,0.099112,1.39,0.120115042,5.522925377
2.35076,235.076,403.96075,0.086192,1.181,0.2400527,5.642863035
1.08544,108.544,477.92299,0.080852,0.551,0.360238075,5.76304841
2.355152,235.5152,581.57235,0.195412,1.14,0.111513615,6.067835808
1.716784,171.6784,497.82033,0.320278,0.843,0.229740858,6.186063051
2.500592,250.0592,329.12821,0.311472,1.235,0.349872589,6.306194782
1.01304,101.304,401.62165,0.335856,0.502,0.120039463,6.426236391
1.267144,126.7144,532.03313,0.421856,0.604,0.240243912,6.54644084
0.87528,87.528,533.79614,0.493362,0.426,0.360252857,6.666449785
0.927784,92.7784,879.91511,0.606756,0.463,0.119921684,6.786373615
2.3742,237.42,909.78305,0.69811,1.216,0.240111351,6.906563282
1.856568,185.6568,789.28261,0.71294,0.909,0.36037302,7.026824951
2.100696,210.0696,664.62285,0.679222,1.122,0.119888067,7.146714926
1.510208,151.0208,652.9643,0.641498,0.789,0.239934683,7.266761541
2.478224,247.8224,499.81782,0.629898,1.2,0.360072851,7.38689971
2.243928,224.3928,364.53919,0.558272,1.212,0.119988441,7.506890059
2.3492,234.92,259.76653,0.717502,1.127,0.240349293,7.62725091
1.220776,122.0776,190.02498,0.69666,0.625,0.360160351,7.747061968
1.093536,109.3536,276.40739,0.658098,0.562,0.120068789,7.867132425
1.88612,188.612,234.06461,0.625732,1.176,0.24040103,7.987464666
0.909136,90.9136,359.32672,0.58223,0.487,0.36025548,8.107319117
1.51124,151.124,395.54455,0.53973,0.767,0.120065689,8.227386475
1.255216,125.5216,472.71278,0.590158,0.655,0.240355968,8.347676754
1.528032,152.8032,496.02056,0.635542,0.892,0.360267878,8.467588663
1.412936,141.2936,558.00996,0.651494,0.751,0.120194912,8.587785482
1.41348,141.348,586.90654,0.61452,0.915,0.240207672,8.707798243
1.214232,121.4232,657.20122,0.56292,0.731,0.360273123,8.827863693
1.097112,109.7112,737.40359,0.524172,0.588,0.120112181,8.947977781
0.590248,59.0248,943.52678,0.52449,0.343,0.240179777,9.068045378
1.590592,159.0592,913.33821,0.590216,0.855,0.360187054,9.188052654
0.917192,91.7192,938.3063,0.516954,0.504,0.120199442,9.308253765
1.388688,138.8688,983.277,0.536128,0.851,0.240262747,9.42831707
1.038136,103.8136,976.37834,0.48417,0.586,0.360313416,9.548367739
1.383984,138.3984,1015.25443,0.487406,0.724,0.120135307,9.668505192
1.400392,140.0392,1043.27254,0.551462,0.865,0.240167618,9.788537502
1.011888,101.1888,1084.22267,0.600818,0.54,0.360203266,9.908573151
1.830224,183.0224,1057.689,0.597562,1.084,0.120073557,10.02864861
1.866472,186.6472,1004.88689,0.543492,1.282,0.240241289,10.14881635
1.443056,144.3056,915.09096,0.522044,0.772,0.360267401,10.26884246
0.86312,86.312,1049.50392,0.605758,0.483,0.120199919,10.38904405
1.7192,171.92,1051.12894,0.588574,1.011,0.240183115,10.50902724
1.35308,135.308,1042.20483,0.51441,0.767,0.360409737,10.62925386
1.6266,162.66,1046.63369,0.46297,1.012,0.119977236,10.74923277
1.745056,174.5056,1022.06248,0.416674,1.087,0.239975691,10.86923122
1.912632,191.2632,959.90689,0.35419,1.2,0.360105276,10.98936081
1.8668,186.68,890.69915,0.312794,0.992,0.120257139,11.10962009
1.792872,179.2872,813.22735,0.282696,1.003,0.240178108,11.22954106
0.988784,98.8784,927.43424,0.254428,0.526,0.360210657,11.34957361
2.168208,216.8208,828.70931,0.228984,1.179,0.120038271,11.46961355
2.379432,237.9432,693.91376,0.20043,1.2,0.240090609,11.58966589
1.018856,101.8856,550.21385,0.186202,0.517,0.360200405,11.70977569
1.165376,116.5376,188.87865,0.388898,0.819,0.120531321,11.83030915
2.105752,210.5752,627.73635,0.38302,1.204,0.240465403,11.95024323
1.32,132,609.45488,0.351498,0.779,0.360212088,12.06998992
0.602752,60.2752,405.65845,0.328208,0.306,0.121590614,12.23026824
2.05564,205.564,747.17401,0.43288,1.172,0.241424799,12.35010242
1.98452,198.452,656.84838,0.38959,1.196,0.361627579,12.4703052
2.220264,222.0264,539.7172,0.344126,1.216,0.119843245,12.59015036
1.377048,137.7048,581.76253,0.308478,0.795,0.240380526,12.71068764
1.933888,193.3888,532.42386,0.277632,1.035,0.360223055,12.83053017
1.272376,127.2376,496.35928,0.236092,0.667,0.120295286,12.95082712
1.884192,188.4192,449.39167,0.212484,0.993,0.240222931,13.07075477
2.194584,219.4584,305.66749,0.186898,1.114,0.360123634,13.19065547
1.8502,185.02,192.62066,0.203974,0.909,0.120211601,13.31086922
1.411832,141.1832,181.35849,0.235658,0.706,0.240294933,13.43095255
1.179064,117.9064,153.24432,0.195946,0.592,0.360451937,13.55110955
1.164104,116.4104,129.54003,0.217936,0.572,0.119984388,13.67109585
1.622944,162.2944,80.77125,0.21484,0.811,0.240031242,13.7911427
1.197376,119.7376,159.97917,0.192944,0.588,0.360016346,13.91112781
1.284216,128.4216,208.66261,0.17861,0.633,0.120291948,14.03142142
1.12764,112.764,328.83362,0.280774,0.676,0.240958929,14.1520884
2.395272,239.5272,263.92623,0.310362,1.214,0.360725641,14.27185512
1.387216,138.7216,244.12873,0.390152,0.705,0.119920969,14.39177775
1.07472,107.472,167.46581,0.39039,0.526,0.240006685,14.51186347
1.83,183,73.99793,0.35135,0.912,0.360290289,14.63214707
1.418752,141.8752,28.38243,0.30765,0.706,0.120177269,14.75232673
1.240432,124.0432,67.58905,0.3126,0.611,0.240370512,14.87251997
1.272016,127.2016,144.60917,0.310274,0.623,0.361032963,14.99318242
1.696656,169.6656,151.81646,0.317602,0.839,0.120648384,15.11383319
1.02552,102.552,252.46933,0.30151,0.503,0.241395473,15.23458028
1.054976,105.4976,194.93117,0.256208,0.532,0.362176657,15.35536146
1.319552,131.9552,190.17894,0.221354,0.654,0.131079197,15.48644352
1.670712,167.0712,171.23489,0.20255,0.84,0.257157564,15.61252189
1.272016,127.2016,76.87682,0.211808,0.623,0.37851429,15.73387861
1.354872,135.4872,140.76604,0.301818,0.706,0.132972002,15.86685276
1.494664,149.4664,76.88751,0.400192,0.737,0.25891614,15.9927969
1.176752,117.6752,156.20629,0.363348,0.567,0.381086111,16.11496687
1.430208,143.0208,182.27706,0.327012,0.73,0.131594658,16.24656367
1.0284,102.84,318.37185,0.284542,0.521,0.258280516,16.37324953
1.46852,146.852,304.37749,0.247514,0.746,0.380400896,16.49536991
1.938896,193.8896,300.06697,0.24379,0.921,0.131380081,16.62675166
2.1324,213.24,232.82725,0.39536,1.011,0.271242619,16.7666142
1.261624,126.1624,137.32146,0.500624,0.651,0.398116112,16.89348769
1.820368,182.0368,125.70771,0.47874,0.958,0.122731447,17.01622105
1.258912,125.8912,153.05098,0.440852,0.656,0.253354549,17.14684415
2.01868,201.868,84.31469,0.418196,1.175,0.380251884,17.27374148
1.266848,126.6848,82.7185,0.36684,0.642,0.133923769,17.40766716
1.077416,107.7416,128.73929,0.336802,0.617,0.26019311,17.5339365
1.66172,166.172,101.51675,0.338378,0.827,0.393285751,17.66702914
0.97744,97.744,223.44992,0.31217,0.501,0.126915932,17.79394698
1.905024,190.5024,230.18317,0.282518,1.124,0.260227203,17.92725825
2.272048,227.2048,130.85533,0.23373,1.165,0.387048483,18.05407953
1.286816,128.6816,220.17214,0.302156,0.653,0.133034945,18.18711662
1.674176,167.4176,237.90355,0.391688,1.003,0.260325193,18.31440687
1.107304,110.7304,219.4498,0.367906,0.669,0.393274546,18.44735622
1.317016,131.7016,158.29152,0.308216,0.738,0.129467964,18.61497188
1.600544,160.0544,216.57227,0.279008,0.824,0.262061834,18.74756575
1.300992,130.0992,283.47873,0.241392,0.745,0.389215231,18.87471914
1.828792,182.8792,275.21304,0.214914,1.047,0.132801771,19.00752306
1.80684,180.684,279.6674,0.193398,1.119,0.260465145,19.13518643
2.330816,233.0816,176.30792,0.160806,1.212,0.392622709,19.267344
0.966976,96.6976,229.86575,0.154602,0.501,0.127866507,19.39521265
1.837904,183.7904,256.86237,0.1588,0.995,0.260452509,19.52779865
0.729992,72.9992,433.85009,0.133258,0.388,0.388667345,19.65601349
2.015976,201.5976,340.35947,0.11885,1.203,0.132045507,19.78806067
1.865536,186.5536,240.55765,0.124726,1.108,0.260080338,19.9160955
1.174592,117.4592,237.7993,0.17892,0.628,0.392657757,20.04867291
1.702016,170.2016,208.87216,0.172364,0.891,0.126809597,20.17548466
1.300472,130.0472,291.44218,0.169492,0.63,0.259287119,20.30796218
1.902528,190.2528,98.63446,0.184148,0.925,0.387069702,20.43574476
1.585752,158.5752,75.14456,0.255968,0.789,0.132245779,20.56799269
1.327424,132.7424,147.25226,0.24983,0.642,0.26022768,20.69597459
2.192592,219.2592,36.07187,0.245622,1.068,0.392877102,20.82862401
1.0414,104.14,113.20758,0.257846,0.501,0.128090143,20.95671654
0.987744,98.7744,275.43126,0.224416,0.471,0.259633541,21.08825994
1.638304,163.8304,231.17967,0.30021,0.803,0.387691736,21.21631813
1.959104,195.9104,191.38651,0.37139,0.944,0.132002592,21.34832263
2.488792,248.8792,136.96269,0.400488,1.211,0.260112762,21.4764328
1.3052,130.52,171.01536,0.440534,0.642,0.392024755,21.60834479
1.031928,103.1928,113.54036,0.417468,0.497,0.128919125,21.73726583
1.027072,102.7072,207.47569,0.388582,0.507,0.260231256,21.86857796
1.275336,127.5336,213.71488,0.363,0.62,0.388499498,21.9968462
1.295496,129.5496,306.59104,0.394152,0.629,0.131582737,22.1284306
1.297768,129.7768,381.79318,0.52988,0.659,0.26012516,22.25697303
2.106912,210.6912,226.10359,0.584548,1.134,0.391760111,22.38860798
1.389544,138.9544,130.03522,0.549308,0.701,0.128615856,22.51722598
1.0344,103.44,261.38723,0.496002,0.544,0.260156155,22.64876628
1.9734,197.34,225.54449,0.409152,1.051,0.388807535,22.77741766
1.819208,181.9208,108.17676,0.393978,0.957,0.131162643,22.90858221
1.256256,125.6256,176.07824,0.364216,0.629,0.26042223,23.0378418
1.244232,124.4232,265.18002,0.341168,0.623,0.391417027,23.16883659
1.69108,169.108,290.16046,0.311522,0.931,0.129268885,23.29810739
1.254504,125.4504,186.51683,0.355638,0.668,0.260777712,23.42961621
1.784232,178.4232,162.83255,0.358198,0.868,0.40057373,23.56941223
1.544568,154.4568,118.13398,0.405444,0.819,0.129516125,23.69893098
1.337864,133.7864,64.3073,0.373316,0.669,0.268909454,23.83832431
1.268104,126.8104,51.56256,0.328538,0.652,0.399661303,23.96907616
1.098032,109.8032,185.40232,0.291014,0.542,0.129871368,24.09894943
